issuer_code,type_day,violation_code,count
346330,Weekend,51,10
346330,Weekend,69,1
346330,Weekend,70,5
346330,Weekend,71,7
346330,Weekend,74,6
346330,Weekend,82,4
346330,Weekend,83,10
346330,Weekend,84,6
346346,Week,10,16
346346,Week,11,2
346346,Week,13,15
346346,Week,14,1318
346346,Week,16,126
346346,Week,17,49
346346,Week,18,133
346346,Week,19,102
346346,Week,20,158
346346,Week,21,374
346346,Week,24,1
346346,Week,31,655
346346,Week,37,69
346346,Week,38,175
346346,Week,40,45
346346,Week,42,328
346346,Week,43,2
346346,Week,45,2
346346,Week,46,62
346346,Week,47,256
346346,Week,48,115
346346,Week,50,19
346346,Week,51,8
346346,Week,59,1
346346,Week,61,1
346346,Week,64,201
346346,Week,69,485
346346,Week,70,36
346346,Week,71,88
346346,Week,73,2
346346,Week,74,12
346346,Week,75,3
346346,Week,82,54
346346,Week,84,30
346346,Weekend,13,10
346346,Weekend,14,114
346346,Weekend,16,6
346346,Weekend,17,8
346346,Weekend,19,58
346346,Weekend,20,20
346346,Weekend,21,3
346346,Weekend,31,35
346346,Weekend,37,23
346346,Weekend,38,55
346346,Weekend,40,39
346346,Weekend,42,3
346346,Weekend,46,12
346346,Weekend,47,23
346346,Weekend,48,7
346346,Weekend,50,8
346346,Weekend,64,27
346346,Weekend,69,18
346346,Weekend,70,3
346346,Weekend,71,35
346346,Weekend,74,4
346346,Weekend,82,2
346346,Weekend,84,2
346381,Week,4,29
346381,Week,10,18
346381,Week,13,19
346381,Week,14,653
346381,Week,16,105
346381,Week,17,277
346381,Week,19,53
346381,Week,20,234
346381,Week,24,17
346381,Week,26,1
346381,Week,31,386
346381,Week,37,131
346381,Week,38,225
346381,Week,40,87
346381,Week,42,74
346381,Week,46,24
346381,Week,48,39
346381,Week,50,38
346381,Week,51,28
346381,Week,53,21
346381,Week,61,3
346381,Week,67,8
346381,Week,69,202
346381,Week,70,33
346381,Week,71,76
346381,Week,74,7
346381,Week,77,3
346381,Week,82,39
346381,Week,84,30
346381,Weekend,4,51
346381,Weekend,10,8
346381,Weekend,13,9
346381,Weekend,14,392
346381,Weekend,16,27
346381,Weekend,17,136
346381,Weekend,19,65
346381,Weekend,20,28
346381,Weekend,21,17
346381,Weekend,26,1
346381,Weekend,31,104
346381,Weekend,37,56
346381,Weekend,38,80
346381,Weekend,40,80
346381,Weekend,42,2
346381,Weekend,46,10
346381,Weekend,48,3
346381,Weekend,50,37
346381,Weekend,51,4
346381,Weekend,53,2
346381,Weekend,61,2
346381,Weekend,67,2
346381,Weekend,69,31
346381,Weekend,70,21
346381,Weekend,71,59
346381,Weekend,77,16
346381,Weekend,82,3
346381,Weekend,84,3
346409,Week,8,79
346409,Week,10,19
346409,Week,11,5
346409,Week,13,20
346409,Week,14,1151
346409,Week,16,12
346409,Week,17,25
346409,Week,18,1
346409,Week,19,60
346409,Week,20,24
346409,Week,21,33
346409,Week,31,143
346409,Week,37,3
346409,Week,38,14
346409,Week,40,6
346409,Week,42,25
346409,Week,46,108
346409,Week,47,280
346409,Week,48,26
346409,Week,50,13
346409,Week,51,10
346409,Week,53,3
346409,Week,59,1
346409,Week,61,1
346409,Week,64,24
346409,Week,67,1
346409,Week,69,470
346409,Week,70,7
346409,Week,71,10
346409,Week,74,4
346409,Week,75,1
346409,Week,82,79
346409,Week,83,14
346409,Week,84,147
346409,Week,98,1
346409,Weekend,8,3
346409,Weekend,13,1
346409,Weekend,14,27
346409,Weekend,16,1
346409,Weekend,17,1
346409,Weekend,19,10
346409,Weekend,31,4
346409,Weekend,38,2
346409,Weekend,40,1
346409,Weekend,46,3
346409,Weekend,47,6
346409,Weekend,50,1
346409,Weekend,61,1
346409,Weekend,64,1
346409,Weekend,69,7
346409,Weekend,82,1
346409,Weekend,84,5
347489,Week,10,250
347489,Week,11,5
347489,Week,13,8
347489,Week,14,871
347489,Week,16,330
347489,Week,17,22
347489,Week,18,321
347489,Week,19,226
347489,Week,20,255
347489,Week,21,2168
347489,Week,31,1
347489,Week,37,29
347489,Week,38,69
347489,Week,40,259
347489,Week,46,72
347489,Week,48,23
347489,Week,50,22
347489,Week,51,1
347489,Week,53,7
347489,Week,61,4
347489,Week,64,10
347489,Week,67,1
347489,Week,68,1
347489,Week,69,2
347489,Week,70,28
347489,Week,71,34
347489,Week,74,5
347489,Week,82,7
347489,Week,84,66
347489,Week,98,3
347489,Weekend,10,85
347489,Weekend,11,7
347489,Weekend,13,5
347489,Weekend,14,352
347489,Weekend,16,76
347489,Weekend,17,28
347489,Weekend,18,5
347489,Weekend,19,182
347489,Weekend,20,251
347489,Weekend,21,229
347489,Weekend,37,4
347489,Weekend,38,120
347489,Weekend,40,271
347489,Weekend,46,33
347489,Weekend,48,4
347489,Weekend,50,18
347489,Weekend,53,8
347489,Weekend,64,27
347489,Weekend,69,1
347489,Weekend,70,24
347489,Weekend,71,47
347489,Weekend,82,2
347489,Weekend,84,12
347489,Weekend,98,2
347593,Week,10,121
347593,Week,13,2
347593,Week,14,339
347593,Week,16,236
347593,Week,17,22
347593,Week,18,213
347593,Week,19,147
347593,Week,20,94
347593,Week,21,1366
347593,Week,24,15
347593,Week,26,1
347593,Week,31,17
347593,Week,37,22
347593,Week,38,89
347593,Week,40,414
347593,Week,42,1
347593,Week,46,163
347593,Week,48,26
347593,Week,50,24
347593,Week,51,6
347593,Week,53,17
347593,Week,61,2
347593,Week,67,3
347593,Week,69,9
347593,Week,70,11
347593,Week,71,41
347593,Week,73,1
347593,Week,74,4
347593,Week,82,13
347593,Week,84,50
347593,Weekend,10,18
347593,Weekend,14,27
347593,Weekend,16,19
347593,Weekend,17,1
347593,Weekend,18,1
347593,Weekend,19,20
347593,Weekend,20,12
347593,Weekend,21,31
347593,Weekend,24,4
347593,Weekend,38,39
347593,Weekend,40,138
347593,Weekend,46,15
347593,Weekend,48,8
347593,Weekend,50,3
347593,Weekend,53,2
347593,Weekend,64,1
347593,Weekend,67,2
347593,Weekend,70,1
347593,Weekend,71,1
347593,Weekend,82,3
347593,Weekend,84,6
347593,Weekend,98,3
347674,Week,13,3
347674,Week,14,104
347674,Week,16,20
347674,Week,17,5
347674,Week,18,11
347674,Week,19,33
347674,Week,20,165
347674,Week,21,1216
347674,Week,24,33
347674,Week,38,71
347674,Week,40,717
347674,Week,46,73
347674,Week,48,8
347674,Week,50,61
347674,Week,60,2
347674,Week,61,4
347674,Week,67,13
347674,Week,70,17
347674,Week,71,63
347674,Week,72,1
347674,Week,74,9
347674,Week,82,5
347674,Week,83,26
347674,Week,84,11
347674,Week,98,1
347674,Weekend,10,1
347674,Weekend,14,52
347674,Weekend,16,1
347674,Weekend,17,3
347674,Weekend,19,16
347674,Weekend,20,61
347674,Weekend,21,305
347674,Weekend,38,43
347674,Weekend,40,434
347674,Weekend,46,7
347674,Weekend,48,2
347674,Weekend,50,31
347674,Weekend,51,1
347674,Weekend,53,1
347674,Weekend,60,3
347674,Weekend,67,3
347674,Weekend,70,9
347674,Weekend,71,23
347674,Weekend,74,6
347674,Weekend,75,2
347674,Weekend,82,2
347674,Weekend,83,44
347674,Weekend,84,1
347687,Week,10,33
347687,Week,11,47
347687,Week,13,45
347687,Week,14,2830
347687,Week,16,139
347687,Week,17,56
347687,Week,18,22
347687,Week,19,318
347687,Week,20,18
347687,Week,21,21
347687,Week,31,256
347687,Week,38,5
347687,Week,40,85
347687,Week,46,92
347687,Week,47,541
347687,Week,48,75
347687,Week,50,18
347687,Week,51,5
347687,Week,53,4
347687,Week,59,1
347687,Week,64,253
347687,Week,69,90
347687,Week,70,33
347687,Week,71,70
347687,Week,74,3
347687,Week,84,55
347687,Week,98,1
347687,Weekend,13,15
347687,Weekend,14,199
347687,Weekend,16,40
347687,Weekend,17,3
347687,Weekend,19,51
347687,Weekend,20,14
347687,Weekend,31,72
347687,Weekend,38,11
347687,Weekend,40,62
347687,Weekend,46,29
347687,Weekend,47,98
347687,Weekend,48,31
347687,Weekend,50,4
347687,Weekend,64,84
347687,Weekend,69,21
347687,Weekend,70,19
347687,Weekend,71,71
347687,Weekend,74,4
347687,Weekend,84,2
348520,Week,10,25
348520,Week,11,4
348520,Week,13,8
348520,Week,14,1289
348520,Week,16,4
348520,Week,17,40
348520,Week,18,9
348520,Week,19,38
348520,Week,20,5
348520,Week,31,374
348520,Week,38,2
348520,Week,40,10
348520,Week,42,2
348520,Week,46,36
348520,Week,47,64
348520,Week,48,8
348520,Week,50,4
348520,Week,51,5
348520,Week,53,3
348520,Week,64,1
348520,Week,69,151
348520,Week,70,4
348520,Week,71,7
348520,Week,74,2
348520,Week,82,14
348520,Week,83,6
348520,Week,84,16
348520,Week,98,3
348566,Week,10,4
348566,Week,11,1
348566,Week,13,42
348566,Week,14,1432
348566,Week,16,49
348566,Week,17,26
348566,Week,19,88
348566,Week,20,22
348566,Week,23,1
348566,Week,31,403
348566,Week,38,4
348566,Week,40,30
348566,Week,42,14
348566,Week,46,151
348566,Week,47,210
348566,Week,48,21
348566,Week,50,3
348566,Week,51,1
348566,Week,60,1
348566,Week,64,22
348566,Week,67,1
348566,Week,69,169
348566,Week,70,4
348566,Week,71,7
348566,Week,74,2
348566,Week,77,3
348566,Week,79,5
348566,Week,82,5
348566,Week,84,152
348566,Week,89,3
348566,Week,98,1
348566,Weekend,10,1
348566,Weekend,14,33
348566,Weekend,16,2
348566,Weekend,19,6
348566,Weekend,31,6
348566,Weekend,37,1
348566,Weekend,38,7
348566,Weekend,40,1
348566,Weekend,46,8
348566,Weekend,47,14
348566,Weekend,48,4
348566,Weekend,61,1
348566,Weekend,64,3
348566,Weekend,84,5
348566,Weekend,89,2
349481,Week,10,19
349481,Week,13,102
349481,Week,14,1384
349481,Week,16,174
349481,Week,17,23
349481,Week,18,122
349481,Week,19,93
349481,Week,20,37
349481,Week,21,79
349481,Week,31,725
349481,Week,37,28
349481,Week,38,48
349481,Week,40,81
349481,Week,42,290
349481,Week,46,40
349481,Week,47,302
349481,Week,48,35
349481,Week,50,7
349481,Week,51,8
349481,Week,64,109
349481,Week,69,474
349481,Week,70,30
349481,Week,71,43
349481,Week,73,2
349481,Week,74,19
349481,Week,75,1
349481,Week,82,151
349481,Week,84,14
349481,Week,98,1
349481,Weekend,10,2
349481,Weekend,13,14
349481,Weekend,14,119
349481,Weekend,16,9
349481,Weekend,17,11
349481,Weekend,19,65
349481,Weekend,20,13
349481,Weekend,21,2
349481,Weekend,24,1
349481,Weekend,31,28
349481,Weekend,37,16
349481,Weekend,38,31
349481,Weekend,40,40
349481,Weekend,42,1
349481,Weekend,46,7
349481,Weekend,47,9
349481,Weekend,48,3
349481,Weekend,50,6
349481,Weekend,64,17
349481,Weekend,69,9
349481,Weekend,70,3
349481,Weekend,71,15
349481,Weekend,74,2
349481,Weekend,82,3
349481,Weekend,84,2
349538,Week,10,108
349538,Week,13,3
349538,Week,14,568
349538,Week,16,612
349538,Week,17,116
349538,Week,19,105
349538,Week,20,720
349538,Week,21,98
349538,Week,24,4
349538,Week,31,86
349538,Week,37,102
349538,Week,38,206
349538,Week,40,104
349538,Week,42,28
349538,Week,46,27
349538,Week,50,30
349538,Week,51,39
349538,Week,53,14
349538,Week,59,1
349538,Week,69,137
349538,Week,70,21
349538,Week,71,86
349538,Week,74,22
349538,Week,82,10
349538,Week,84,1
349538,Weekend,10,6
349538,Weekend,13,2
349538,Weekend,14,78
349538,Weekend,16,12
349538,Weekend,17,5
349538,Weekend,19,7
349538,Weekend,20,36
349538,Weekend,24,1
349538,Weekend,37,20
349538,Weekend,38,100
349538,Weekend,40,43
349538,Weekend,46,9
349538,Weekend,50,2
349538,Weekend,51,5
349538,Weekend,53,4
349538,Weekend,70,49
349538,Weekend,71,82
349538,Weekend,74,6
349570,Week,10,156
349570,Week,13,2
349570,Week,14,263
349570,Week,16,178
349570,Week,17,46
349570,Week,18,121
349570,Week,19,508
349570,Week,20,159
349570,Week,21,2873
349570,Week,37,24
349570,Week,38,282
349570,Week,40,192
349570,Week,46,356
349570,Week,48,44
349570,Week,50,17
349570,Week,51,7
349570,Week,52,1
349570,Week,53,13
349570,Week,60,21
349570,Week,61,4
349570,Week,66,2
349570,Week,70,38
349570,Week,71,135
349570,Week,73,10
349570,Week,74,6
349570,Week,80,2
349570,Week,82,1
349570,Week,84,44
349570,Weekend,10,9
349570,Weekend,13,2
349570,Weekend,14,36
349570,Weekend,16,10
349570,Weekend,17,2
349570,Weekend,19,112
349570,Weekend,20,34
349570,Weekend,21,550
349570,Weekend,37,9
349570,Weekend,38,156
349570,Weekend,40,54
349570,Weekend,46,75
349570,Weekend,48,4
349570,Weekend,50,2
349570,Weekend,53,2
349570,Weekend,70,4
349570,Weekend,71,23
349570,Weekend,73,2
349570,Weekend,74,3
349570,Weekend,84,6
349576,Week,11,7
349576,Week,13,5
349576,Week,14,629
349576,Week,17,10
349576,Week,19,15
349576,Week,20,6
349576,Week,31,344
349576,Week,35,19
349576,Week,37,2
349576,Week,38,6
349576,Week,40,31
349576,Week,42,753
349576,Week,46,3
349576,Week,47,180
349576,Week,48,1
349576,Week,51,3
349576,Week,64,7
349576,Week,69,1175
349576,Week,70,6
349576,Week,71,32
349576,Week,74,8
349576,Week,82,6
349576,Week,84,33
349576,Weekend,11,1
349576,Weekend,13,1
349576,Weekend,14,82
349576,Weekend,16,7
349576,Weekend,17,1
349576,Weekend,19,1
349576,Weekend,20,4
349576,Weekend,31,14
349576,Weekend,35,1
349576,Weekend,37,94
349576,Weekend,38,303
349576,Weekend,40,20
349576,Weekend,42,7
349576,Weekend,47,22
349576,Weekend,64,7
349576,Weekend,69,34
349576,Weekend,70,18
349576,Weekend,71,45
349576,Weekend,74,1
349576,Weekend,84,3
349850,Week,10,9
349850,Week,13,1
349850,Week,14,313
349850,Week,16,24
349850,Week,17,9
349850,Week,19,41
349850,Week,20,263
349850,Week,21,2332
349850,Week,26,16
349850,Week,37,1
349850,Week,38,140
349850,Week,40,226
349850,Week,46,134
349850,Week,48,25
349850,Week,50,31
349850,Week,51,18
349850,Week,53,3
349850,Week,60,57
349850,Week,61,30
349850,Week,66,28
349850,Week,67,2
349850,Week,68,2
349850,Week,70,60
349850,Week,71,164
349850,Week,72,1
349850,Week,74,18
349850,Week,75,1
349850,Week,82,1
349850,Week,84,27
349850,Week,98,2
349850,Weekend,10,2
349850,Weekend,14,60
349850,Weekend,16,1
349850,Weekend,17,18
349850,Weekend,19,17
349850,Weekend,20,35
349850,Weekend,21,292
349850,Weekend,38,123
349850,Weekend,40,72
349850,Weekend,45,1
349850,Weekend,46,19
349850,Weekend,48,3
349850,Weekend,50,3
349850,Weekend,51,3
349850,Weekend,61,15
349850,Weekend,66,11
349850,Weekend,68,1
349850,Weekend,70,15
349850,Weekend,71,28
349850,Weekend,74,3
349850,Weekend,84,2
350401,Week,8,3
350401,Week,10,28
350401,Week,11,1
350401,Week,13,122
350401,Week,14,1454
350401,Week,16,262
350401,Week,17,36
350401,Week,18,3
350401,Week,19,120
350401,Week,20,10
350401,Week,21,10
350401,Week,23,6
350401,Week,31,460
350401,Week,35,1
350401,Week,37,1
350401,Week,38,4
350401,Week,40,26
350401,Week,42,14
350401,Week,46,110
350401,Week,47,198
350401,Week,48,25
350401,Week,50,14
350401,Week,51,64
350401,Week,53,9
350401,Week,60,3
350401,Week,64,18
350401,Week,69,320
350401,Week,70,6
350401,Week,71,18
350401,Week,74,6
350401,Week,77,4
350401,Week,82,22
350401,Week,83,35
350401,Week,84,68
350401,Weekend,10,5
350401,Weekend,13,17
350401,Weekend,14,128
350401,Weekend,16,8
350401,Weekend,17,6
350401,Weekend,19,17
350401,Weekend,20,4
350401,Weekend,21,4
350401,Weekend,31,63
350401,Weekend,38,5
350401,Weekend,40,25
350401,Weekend,46,19
350401,Weekend,47,18
350401,Weekend,48,6
350401,Weekend,51,4
350401,Weekend,53,1
350401,Weekend,64,3
350401,Weekend,69,26
350401,Weekend,71,2
350401,Weekend,74,1
350401,Weekend,82,3
350401,Weekend,83,4
350401,Weekend,84,5
350407,Week,8,73
350407,Week,10,71
350407,Week,13,19
350407,Week,14,1144
350407,Week,16,69
350407,Week,17,82
350407,Week,18,1
350407,Week,19,128
350407,Week,20,228
350407,Week,21,144
350407,Week,23,2
350407,Week,24,9
350407,Week,31,30
350407,Week,37,4
350407,Week,38,64
350407,Week,40,76
350407,Week,42,2
350407,Week,46,209
350407,Week,48,182
350407,Week,49,32
350407,Week,50,3
350407,Week,51,65
350407,Week,53,85
350407,Week,60,30
350407,Week,61,29
350407,Week,66,48
350407,Week,68,2
350407,Week,69,100
350407,Week,70,22
350407,Week,71,86
350407,Week,72,4
350407,Week,73,1
350407,Week,74,15
350407,Week,75,1
350407,Week,82,51
350407,Week,83,1
350407,Week,84,375
350407,Week,98,1
350407,Weekend,8,10
350407,Weekend,10,7
350407,Weekend,13,5
350407,Weekend,14,180
350407,Weekend,16,3
350407,Weekend,17,8
350407,Weekend,19,40
350407,Weekend,20,49
350407,Weekend,21,2
350407,Weekend,31,1
350407,Weekend,38,22
350407,Weekend,40,24
350407,Weekend,46,36
350407,Weekend,48,29
350407,Weekend,49,5
350407,Weekend,50,1
350407,Weekend,51,9
350407,Weekend,53,23
350407,Weekend,61,15
350407,Weekend,69,11
350407,Weekend,70,1
350407,Weekend,71,8
350407,Weekend,72,1
350407,Weekend,73,1
350407,Weekend,74,3
350407,Weekend,82,10
350407,Weekend,84,40
350407,Weekend,98,1
350423,Week,10,11
350423,Week,11,2
350423,Week,13,2
350423,Week,14,197
350423,Week,16,17
350423,Week,17,130
350423,Week,19,26
350423,Week,20,446
350423,Week,21,17
350423,Week,23,1
350423,Week,24,105
350423,Week,31,42
350423,Week,38,1424
350423,Week,40,70
350423,Week,46,22
350423,Week,47,41
350423,Week,48,18
350423,Week,50,18
350423,Week,51,1
350423,Week,53,34
350423,Week,62,1
350423,Week,68,1
350423,Week,69,146
350423,Week,70,65
350423,Week,71,161
350423,Week,74,29
350423,Week,82,1
350423,Weekend,11,1
350423,Weekend,14,38
350423,Weekend,16,21
350423,Weekend,17,62
350423,Weekend,19,4
350423,Weekend,20,93
350423,Weekend,21,1
350423,Weekend,24,2
350423,Weekend,31,3
350423,Weekend,38,443
350423,Weekend,40,37
350423,Weekend,47,1
350423,Weekend,48,1
350423,Weekend,50,5
350423,Weekend,51,1
350423,Weekend,53,11
350423,Weekend,68,1
350423,Weekend,69,3
350423,Weekend,70,12
350423,Weekend,71,58
350423,Weekend,74,7
350424,Week,8,5
350424,Week,10,24
350424,Week,13,50
350424,Week,14,757
350424,Week,16,35
350424,Week,17,26
350424,Week,18,11
350424,Week,19,86
350424,Week,20,42
350424,Week,21,10
350424,Week,24,2
350424,Week,31,1027
350424,Week,35,140
350424,Week,37,1
350424,Week,38,38
350424,Week,40,16
350424,Week,42,3
350424,Week,46,65
350424,Week,47,162
350424,Week,48,4
350424,Week,50,3
350424,Week,51,7
350424,Week,53,3
350424,Week,59,2
350424,Week,61,1
350424,Week,64,12
350424,Week,66,1
350424,Week,69,144
350424,Week,70,6
350424,Week,71,20
350424,Week,73,4
350424,Week,74,8
350424,Week,77,2
350424,Week,82,92
350424,Week,84,9
350424,Weekend,8,1
350424,Weekend,13,2
350424,Weekend,14,34
350424,Weekend,16,9
350424,Weekend,17,1
350424,Weekend,19,5
350424,Weekend,20,9
350424,Weekend,21,11
350424,Weekend,31,43
350424,Weekend,35,1
350424,Weekend,38,11
350424,Weekend,40,1
350424,Weekend,46,3
350424,Weekend,47,2
350424,Weekend,69,5
350424,Weekend,82,1
350425,Week,8,2
350425,Week,10,32
350425,Week,13,1
350425,Week,14,279
350425,Week,16,74
350425,Week,17,14
350425,Week,18,31
350425,Week,19,53
350425,Week,20,112
350425,Week,21,724
350425,Week,24,1
350425,Week,37,10
350425,Week,38,111
350425,Week,40,147
350425,Week,46,120
350425,Week,48,116
350425,Week,50,22
350425,Week,51,39
350425,Week,52,1
350425,Week,53,50
350425,Week,60,7
350425,Week,61,68
350425,Week,66,55
350425,Week,67,7
350425,Week,68,4
350425,Week,70,29
350425,Week,71,44
350425,Week,72,6
350425,Week,73,10
350425,Week,74,9
350425,Week,82,126
350425,Week,83,1
350425,Week,84,168
350425,Week,98,1
350425,Weekend,10,2
350425,Weekend,14,23
350425,Weekend,16,5
350425,Weekend,17,5
350425,Weekend,19,9
350425,Weekend,20,6
350425,Weekend,21,97
350425,Weekend,24,3
350425,Weekend,38,44
350425,Weekend,40,28
350425,Weekend,46,5
350425,Weekend,48,4
350425,Weekend,50,3
350425,Weekend,51,1
350425,Weekend,53,3
350425,Weekend,60,1
350425,Weekend,61,2
350425,Weekend,66,4
350425,Weekend,70,7
350425,Weekend,71,3
350425,Weekend,73,1
350425,Weekend,75,1
350425,Weekend,82,11
350425,Weekend,84,14
350433,Week,10,1
350433,Week,13,5
350433,Week,14,233
350433,Week,16,26
350433,Week,17,1
350433,Week,18,1
350433,Week,19,68
350433,Week,20,224
350433,Week,21,1765
350433,Week,24,53
350433,Week,37,5
350433,Week,38,211
350433,Week,40,858
350433,Week,46,117
350433,Week,48,26
350433,Week,50,85
350433,Week,51,1
350433,Week,53,6
350433,Week,60,5
350433,Week,61,14
350433,Week,64,1
350433,Week,70,59
350433,Week,71,116
350433,Week,72,2
350433,Week,73,4
350433,Week,74,79
350433,Week,75,6
350433,Week,82,19
350433,Week,83,136
350433,Week,84,112
350433,Week,98,2
350433,Weekend,13,1
350433,Weekend,14,105
350433,Weekend,16,1
350433,Weekend,17,2
350433,Weekend,19,32
350433,Weekend,20,81
350433,Weekend,21,298
350433,Weekend,37,1
350433,Weekend,38,51
350433,Weekend,40,294
350433,Weekend,46,8
350433,Weekend,48,5
350433,Weekend,50,31
350433,Weekend,51,1
350433,Weekend,60,2
350433,Weekend,70,16
350433,Weekend,71,48
350433,Weekend,73,3
350433,Weekend,74,25
350433,Weekend,75,1
350433,Weekend,82,3
350433,Weekend,83,47
350433,Weekend,84,8
350439,Week,10,12
350439,Week,13,23
350439,Week,14,322
350439,Week,16,14
350439,Week,17,29
350439,Week,18,5
350439,Week,19,93
350439,Week,20,27
350439,Week,21,28
350439,Week,24,1
350439,Week,31,340
350439,Week,35,1
350439,Week,37,1
350439,Week,38,464
350439,Week,40,59
350439,Week,42,3
350439,Week,46,52
350439,Week,47,24
350439,Week,48,10
350439,Week,50,7
350439,Week,51,3
350439,Week,64,13
350439,Week,67,2
350439,Week,69,165
350439,Week,70,6
350439,Week,71,12
350439,Week,74,6
350439,Week,81,2
350439,Week,82,7
350439,Week,84,10
350439,Week,89,10
350439,Weekend,10,1
350439,Weekend,13,1
350439,Weekend,14,7
350439,Weekend,16,2
350439,Weekend,20,1
350439,Weekend,31,1
350439,Weekend,38,28
350439,Weekend,40,3
350439,Weekend,46,1
350439,Weekend,47,1
350439,Weekend,50,1
350439,Weekend,69,1
350439,Weekend,71,2
350439,Weekend,84,1
351239,Week,9,1
351239,Week,10,1
351239,Week,13,9
351239,Week,14,358
351239,Week,16,29
351239,Week,17,34
351239,Week,18,3
351239,Week,19,220
351239,Week,20,253
351239,Week,24,7
351239,Week,37,17
351239,Week,38,61
351239,Week,40,516
351239,Week,46,566
351239,Week,48,161
351239,Week,50,42
351239,Week,51,25
351239,Week,53,12
351239,Week,60,5
351239,Week,61,12
351239,Week,67,6
351239,Week,70,18
351239,Week,71,62
351239,Week,73,12
351239,Week,74,6
351239,Week,75,5
351239,Week,77,16
351239,Week,80,1
351239,Week,82,17
351239,Week,84,13
351239,Weekend,9,1
351239,Weekend,13,2
351239,Weekend,14,17
351239,Weekend,19,28
351239,Weekend,20,23
351239,Weekend,21,9
351239,Weekend,37,5
351239,Weekend,38,35
351239,Weekend,40,157
351239,Weekend,46,65
351239,Weekend,48,15
351239,Weekend,50,11
351239,Weekend,51,3
351239,Weekend,53,2
351239,Weekend,67,1
351239,Weekend,70,2
351239,Weekend,71,10
351239,Weekend,75,2
351239,Weekend,82,1
351239,Weekend,84,2
351274,Week,8,1
351274,Week,9,2
351274,Week,10,4
351274,Week,11,25
351274,Week,13,57
351274,Week,14,2468
351274,Week,16,182
351274,Week,17,56
351274,Week,18,42
351274,Week,19,294
351274,Week,20,43
351274,Week,21,17
351274,Week,31,208
351274,Week,37,2
351274,Week,38,14
351274,Week,40,102
351274,Week,42,12
351274,Week,46,257
351274,Week,47,323
351274,Week,48,120
351274,Week,50,22
351274,Week,51,5
351274,Week,53,1
351274,Week,61,1
351274,Week,64,229
351274,Week,67,1
351274,Week,69,174
351274,Week,70,30
351274,Week,71,54
351274,Week,73,4
351274,Week,74,6
351274,Week,83,1
351274,Week,84,145
351274,Week,98,1
351274,Weekend,10,2
351274,Weekend,11,1
351274,Weekend,13,15
351274,Weekend,14,247
351274,Weekend,16,40
351274,Weekend,17,3
351274,Weekend,19,17
351274,Weekend,20,8
351274,Weekend,31,37
351274,Weekend,38,7
351274,Weekend,40,19
351274,Weekend,42,1
351274,Weekend,46,46
351274,Weekend,47,47
351274,Weekend,48,11
351274,Weekend,50,3
351274,Weekend,64,38
351274,Weekend,69,6
351274,Weekend,70,7
351274,Weekend,71,10
351274,Weekend,73,1
351274,Weekend,84,8
351280,Week,10,25
351280,Week,13,5
351280,Week,14,482
351280,Week,16,265
351280,Week,17,43
351280,Week,19,121
351280,Week,20,315
351280,Week,21,1011
351280,Week,24,180
351280,Week,31,5
351280,Week,37,4
351280,Week,38,8
351280,Week,40,71
351280,Week,45,1
351280,Week,46,176
351280,Week,48,184
351280,Week,50,13
351280,Week,51,66
351280,Week,53,114
351280,Week,60,2
351280,Week,61,10
351280,Week,66,78
351280,Week,67,1
351280,Week,68,2
351280,Week,69,3
351280,Week,70,32
351280,Week,71,109
351280,Week,74,3
351280,Week,75,4
351280,Week,82,13
351280,Week,84,62
351280,Weekend,10,3
351280,Weekend,14,80
351280,Weekend,16,29
351280,Weekend,17,26
351280,Weekend,19,20
351280,Weekend,20,162
351280,Weekend,21,57
351280,Weekend,37,1
351280,Weekend,38,6
351280,Weekend,40,39
351280,Weekend,46,9
351280,Weekend,48,24
351280,Weekend,50,3
351280,Weekend,51,3
351280,Weekend,53,1
351280,Weekend,61,4
351280,Weekend,66,14
351280,Weekend,67,1
351280,Weekend,68,2
351280,Weekend,70,15
351280,Weekend,71,54
351280,Weekend,82,2
351280,Weekend,84,8
351919,Week,9,3
351919,Week,10,3
351919,Week,11,2
351919,Week,13,11
351919,Week,14,1114
351919,Week,16,45
351919,Week,17,17
351919,Week,18,26
351919,Week,19,31
351919,Week,20,4
351919,Week,31,316
351919,Week,35,3
351919,Week,37,126
351919,Week,38,46
351919,Week,40,10
351919,Week,42,523
351919,Week,43,15
351919,Week,46,1
351919,Week,47,167
351919,Week,48,9
351919,Week,51,5
351919,Week,53,1
351919,Week,64,29
351919,Week,69,787
351919,Week,70,20
351919,Week,71,67
351919,Week,74,1
351919,Week,84,16
351919,Weekend,10,2
351919,Weekend,13,1
351919,Weekend,14,42
351919,Weekend,16,2
351919,Weekend,17,3
351919,Weekend,19,5
351919,Weekend,21,1
351919,Weekend,31,12
351919,Weekend,37,52
351919,Weekend,38,64
351919,Weekend,40,9
351919,Weekend,42,2
351919,Weekend,46,3
351919,Weekend,47,22
351919,Weekend,48,2
351919,Weekend,64,2
351919,Weekend,69,11
351919,Weekend,70,8
351919,Weekend,71,9
351919,Weekend,84,1
351929,Week,4,2
351929,Week,10,20
351929,Week,13,36
351929,Week,14,656
351929,Week,16,460
351929,Week,17,223
351929,Week,18,1
351929,Week,19,43
351929,Week,20,165
351929,Week,23,2
351929,Week,24,22
351929,Week,26,10
351929,Week,31,204
351929,Week,37,136
351929,Week,38,199
351929,Week,40,60
351929,Week,42,102
351929,Week,43,1
